交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     
"20200717009130193000410088014114	","20200717001100121100414778620263	",2020/7/17 9:33,2020/7/17 9:33,2020/7/17 9:33,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071722001447411420761887	","0f3e28db6fb24bf2b143701011dd85ab	",2020/7/17 9:33,2020/7/17 9:33,2020/7/17 9:33,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海赛可出行科技服务有限公司  ,享道出行                ,18.98,支出      ,交易成功    ,0,0,                    ,已支出      
"20200717379586113411 	","                    	",2020/7/17 3:35,                    ,2020/7/17 3:35,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.16-收益发放 ,0.01,收入      ,交易成功    ,0,0,                    ,已收入      
"20200716009130193000410087968453	","20200716001100121100414778395098	",2020/7/16 22:18,2020/7/16 22:18,2020/7/16 22:18,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071622001447411420978813	","20071670047967274007	",2020/7/16 22:18,2020/7/16 22:18,2020/7/16 22:18,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,浆小白·豆浆夜市(中原路店)外卖订单  ,21,支出      ,交易成功    ,0,0,                    ,已支出      
"20200716009130193000410087649124	","20200716001100121100414778355812	",2020/7/16 20:52,2020/7/16 20:52,2020/7/16 20:52,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071622001447411421207516	","232017092208872157100104042267000042007160053281	",2020/7/16 20:52,2020/7/16 20:52,2020/7/16 20:52,其他（包括阿里巴巴和外部商家）,即时到账交易          ,巴黎春天五角场店        ,巴黎春天五角场店            ,369,支出      ,交易成功    ,0,0,                    ,已支出      
"20200716009130193000410087845032	","20200716001100121100414778297384	",2020/7/16 19:36,2020/7/16 19:36,2020/7/16 19:36,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071622001447411420990172	","0520180330024764010461368603251462957906678	",2020/7/16 19:36,2020/7/16 19:36,2020/7/16 19:36,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西环肥仔螺蛳粉         ,西环肥仔螺蛳粉(五角场店)       ,62,支出      ,交易成功    ,0,0,                    ,已支出      
"20200716009130193000410087690868	","20200716001100121100414778296726	",2020/7/16 19:33,2020/7/16 19:33,2020/7/16 19:33,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071622001447411421288284	","981266000049290000OP6850039841065815340	",2020/7/16 19:33,2020/7/16 19:33,2020/7/16 19:33,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲍师傅糕点           ,支付码:323305 鲍师傅糕点上海五角场店(6850039841107741996),99.7,支出      ,交易成功    ,0,0,                    ,已支出      
"20200716009130193000410087547276	","20200716001100121100414778172363	",2020/7/16 15:53,2020/7/16 15:53,2020/7/16 15:53,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071622001447411420790704	","223428192844        	",2020/7/16 15:53,2020/7/16 15:53,2020/7/16 15:53,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淞虹              ,7-ELEVEn上海国通消费      ,14.2,支出      ,交易成功    ,0,0,                    ,已支出      
"20200716009130193000410087222675	","20200716001100121100414777927653	",2020/7/16 9:31,2020/7/16 9:31,2020/7/16 9:31,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071622001447411419992904	","b566e000f42d49d0b0982b0d95bc4748	",2020/7/16 9:31,2020/7/16 9:31,2020/7/16 9:31,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海赛可出行科技服务有限公司  ,享道出行                ,12.23,支出      ,交易成功    ,0,0,                    ,已支出      
"20200716009130193000410086914073	","20200716001100121100414777922993	",2020/7/16 9:14,2020/7/16 9:14,2020/7/16 9:14,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071622001447411420233291	","2712660000489000000000052411420198	",2020/7/16 9:14,2020/7/16 9:14,2020/7/16 9:14,其他（包括阿里巴巴和外部商家）,即时到账交易          ,巴比馒头上海中原路店      ,巴比馒头上海中原路三店         ,3.5,支出      ,交易成功    ,0,0,                    ,已支出      
"20200716375616590411 	","                    	",2020/7/16 6:09,                    ,2020/7/16 6:09,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.15-收益发放 ,0.04,收入      ,交易成功    ,0,0,                    ,已收入      
"20200715001080012204410043820206	","                    	",2020/7/15 9:45,                    ,2020/7/15 9:45,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘创业板ETF联接C-买入 ,150,支出      ,交易成功    ,0,0,                    ,已支出      
"20200715001080012204410043805930	","                    	",2020/7/15 9:26,                    ,2020/7/15 9:26,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘沪深300ETF联接C-买入,150,支出      ,交易成功    ,0,0,                    ,已支出      
"20200715009130193000410085784351	","20200715001100121100414777222064	",2020/7/15 9:13,2020/7/15 9:13,2020/7/15 9:13,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071522001447411419325412	","3812660000489000000000147511420197	",2020/7/15 9:13,2020/7/15 9:13,2020/7/15 9:13,其他（包括阿里巴巴和外部商家）,即时到账交易          ,巴比馒头上海中原路店      ,巴比馒头上海中原路三店         ,4.5,支出      ,交易成功    ,0,0,                    ,已支出      
"20200715368058481411 	","                    	",2020/7/15 2:48,                    ,2020/7/15 2:48,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.14-收益发放 ,0.05,收入      ,交易成功    ,0,0,                    ,已收入      
"20200714009130193000410085918075	","20200714001100121100414776916996	",2020/7/14 20:20,2020/7/14 20:21,2020/7/14 20:21,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071422001447411419736485	","11200600720071469058216989918	",2020/7/14 20:20,2020/7/14 20:20,2020/7/14 20:20,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,盒马鲜生(新江湾店)          ,52.4,支出      ,交易成功    ,0,0,                    ,已支出      
"20200714009130193000410085810596	","20200714001100121100414776805468	",2020/7/14 16:58,2020/7/14 16:58,2020/7/14 16:58,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071422001447411418952003	","223090627644        	",2020/7/14 16:58,2020/7/14 16:58,2020/7/14 16:58,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淞虹              ,7-ELEVEn上海国通消费      ,15.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20200714009130193000410085526988	","20200714001100121100414776595652	",2020/7/14 10:31,2020/7/14 10:31,2020/7/14 10:31,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071422001447411418911039	","SXA1O98626851166    	",2020/7/14 10:31,2020/7/14 10:31,2020/7/14 10:31,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,49,支出      ,交易成功    ,0,0,                    ,已支出      
"20200714009130193000410085323589	","20200714001100121100414776573512	",2020/7/14 9:48,2020/7/14 9:48,2020/7/14 9:48,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071422001447411419099765	","f2a058e4c2ab4fa8be3566e61f2919ad	",2020/7/14 9:48,2020/7/14 9:48,2020/7/14 9:48,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海赛可出行科技服务有限公司  ,享道出行                ,9.57,支出      ,交易成功    ,0,0,                    ,已支出      
"20200714009130193000410085441485	","20200714001100121100414776568185	",2020/7/14 9:29,2020/7/14 9:29,2020/7/14 9:29,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071422001447411419135995	","3512660000489000000000258011420196	",2020/7/14 9:29,2020/7/14 9:29,2020/7/14 9:29,其他（包括阿里巴巴和外部商家）,即时到账交易          ,巴比馒头上海中原路店      ,巴比馒头上海中原路三店         ,3.5,支出      ,交易成功    ,0,0,                    ,已支出      
"20200714009130193000410085224617	","20200714001100121100414776572146	",2020/7/14 9:27,2020/7/14 9:27,2020/7/14 9:27,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071422001147411419153380	","T200P1117968480712833850	",2020/7/14 9:27,2020/7/14 9:27,2020/7/15 10:41,淘宝        ,支付宝担保交易         ,依泉旗舰店           ,依泉柔润润唇膏4g 保湿滋润补水防干裂 唇部护理唇膜淡化唇纹男女,53,支出      ,交易成功    ,0,0,                    ,已支出      
"20200714358995997411 	","                    	",2020/7/14 2:06,                    ,2020/7/14 2:06,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.13-收益发放 ,0.01,收入      ,交易成功    ,0,0,                    ,已收入      
"20200713009130100010410084723156	","LC2020071323541720889023400474182552	",2020/7/13 23:54,2020/7/13 23:54,2020/7/13 23:54,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-单次转入            ,1000,        ,交易成功    ,0,0,                    ,资金转移     
"20200713009130193000410084648413	","20200713001100121100414776242263	",2020/7/13 19:31,2020/7/13 19:31,2020/7/13 19:31,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020071322001447411418943923	","0912660000482200017895236645685803	",2020/7/13 19:31,2020/7/13 19:31,2020/7/13 19:31,其他（包括阿里巴巴和外部商家）,即时到账交易          ,琦鼎鸭上海双辽支路店      ,琦鼎鸭上海国和店            ,12,支出      ,交易成功    ,0,0,                    ,已支出      
"20200713009130193000410084857140	","20200713001100121100414776244893	",2020/7/13 19:28,2020/7/13 19:28,2020/7/13 19:28,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
